fruit_label,fruit_name,fruit_subtype,mass,width,height,color_score
2,mandarin,clementine,97.0,7.1,4.9,0.86
14,pineapple,unknown,1753.0,12.8,23.5,0.79
4,lemon,meyer,84.0,6.0,9.0,0.74
14,pineapple,unknown,1247.0,14.9,20.5,0.69
4,lemon,meyer,143.0,7.0,8.8,0.73
19,dragon_fruit,unknown,381.0,10.9,11.4,0.85
14,pineapple,unknown,1399.0,11.3,16.1,0.79
24,durian,unknown,1774.0,21.5,26.2,0.55
14,pineapple,unknown,1975.0,8.9,22.2,0.77
19,dragon_fruit,unknown,222.0,8.7,14.0,0.91
9,pomegranate,unknown,212.0,8.7,8.9,0.62
15,kiwi,unknown,75.0,5.4,6.7,0.67
8,banana,unknown,68.0,3.3,14.7,0.89
15,kiwi,unknown,67.0,3.8,6.3,0.7
8,banana,unknown,119.0,3.5,13.7,0.87
1,apple,fuji,194.0,6.1,7.0,0.8
23,grapefruit,unknown,535.0,11.4,11.4,0.77
1,apple,fuji,172.0,6.8,8.1,0.78
29,passion_fruit,unknown,44.0,4.5,6.2,0.67
18,papaya,unknown,411.0,10.9,18.2,0.81
29,passion_fruit,unknown,55.0,4.6,6.8,0.6
19,dragon_fruit,unknown,258.0,10.0,12.1,0.93
29,passion_fruit,unknown,35.0,5.5,5.6,0.69
15,kiwi,unknown,58.0,4.7,6.8,0.65
21,plum,unknown,59.0,5.4,4.9,0.74
15,kiwi,unknown,78.0,4.9,6.1,0.68
25,coconut,unknown,1374.0,16.5,16.1,0.61
25,coconut,unknown,1090.0,13.0,19.6,0.55
23,grapefruit,unknown,352.0,9.1,13.0,0.8
23,grapefruit,unknown,533.0,11.6,11.5,0.76
30,apricot,unknown,40.0,3.7,4.2,0.85
12,grape,unknown,8.0,2.1,2.1,0.63
8,banana,unknown,73.0,3.6,19.4,0.89
1,apple,fuji,216.0,7.5,6.9,0.86
26,lychee,unknown,27.0,3.7,3.7,0.76
30,apricot,unknown,41.0,4.6,4.0,0.71
20,guava,unknown,160.0,6.4,6.9,0.57
27,starfruit,unknown,103.0,5.9,9.8,0.75
8,banana,unknown,94.0,3.7,21.1,0.9
27,starfruit,unknown,93.0,5.8,9.4,0.71
30,apricot,unknown,54.0,4.1,5.7,0.87
16,cherry,unknown,8.0,2.7,2.4,0.98
5,pear,unknown,157.0,8.3,9.7,0.71
30,apricot,unknown,36.0,4.1,5.2,0.82
6,peach,unknown,120.0,6.8,7.2,0.91
25,coconut,unknown,1208.0,15.2,15.8,0.65
20,guava,unknown,174.0,5.5,6.2,0.58
24,durian,unknown,2327.0,20.9,22.9,0.63
19,dragon_fruit,unknown,355.0,9.8,11.4,0.83
7,mango,unknown,237.0,7.3,12.8,0.9
28,persimmon,unknown,224.0,7.2,5.6,0.89
13,watermelon,unknown,2251.0,23.2,38.6,0.57
30,apricot,unknown,49.0,3.7,4.8,0.73
14,pineapple,unknown,1563.0,13.8,19.1,0.79
8,banana,unknown,116.0,3.8,17.4,0.88
23,grapefruit,unknown,454.0,10.5,11.3,0.69
9,pomegranate,unknown,211.0,8.5,8.2,0.61
11,strawberry,unknown,20.0,3.3,4.1,0.92
21,plum,unknown,56.0,5.4,4.7,0.62
4,lemon,meyer,142.0,5.2,7.9,0.8
5,pear,unknown,208.0,7.3,8.5,0.79
3,orange,valencia,140.0,6.4,9.4,0.75
13,watermelon,unknown,2130.0,19.5,28.5,0.55
11,strawberry,unknown,24.0,3.2,3.2,0.91
27,starfruit,unknown,94.0,5.9,10.1,0.73
19,dragon_fruit,unknown,298.0,9.3,11.6,0.92
8,banana,unknown,139.0,4.1,18.6,0.9
19,dragon_fruit,unknown,292.0,9.1,12.0,0.82
21,plum,unknown,59.0,4.6,4.2,0.64
16,cherry,unknown,8.0,2.5,2.3,0.99
21,plum,unknown,54.0,5.8,5.7,0.66
5,pear,unknown,200.0,6.6,10.5,0.71
20,guava,unknown,150.0,6.2,5.2,0.62
14,pineapple,unknown,1685.0,13.4,21.9,0.74
10,tomato,unknown,97.0,5.7,4.6,0.57
4,lemon,meyer,144.0,6.7,7.4,0.74
25,coconut,unknown,1174.0,16.2,16.5,0.6
10,tomato,unknown,117.0,6.7,5.4,0.68
6,peach,unknown,137.0,7.1,6.1,0.85
30,apricot,unknown,52.0,4.1,5.8,0.78
16,cherry,unknown,12.0,2.6,2.5,1.0
30,apricot,unknown,51.0,4.5,4.0,0.78
25,coconut,unknown,1144.0,15.5,18.7,0.57
9,pomegranate,unknown,290.0,8.1,8.5,0.62
1,apple,fuji,198.0,8.9,7.0,0.81
2,mandarin,clementine,83.0,5.7,4.3,0.77
19,dragon_fruit,unknown,369.0,9.1,12.7,0.93
2,mandarin,clementine,81.0,6.2,4.4,0.76
22,lime,unknown,36.0,4.4,4.8,0.53
3,orange,valencia,132.0,7.0,7.9,0.78
23,grapefruit,unknown,446.0,10.4,10.4,0.74
21,plum,unknown,59.0,5.4,4.8,0.78
17,avocado,unknown,170.0,6.0,8.4,0.49
8,banana,unknown,135.0,3.7,17.3,0.81
25,coconut,unknown,1308.0,15.8,19.0,0.74
14,pineapple,unknown,1699.0,10.3,19.5,0.75
9,pomegranate,unknown,231.0,7.4,9.5,0.59
29,passion_fruit,unknown,48.0,5.3,5.0,0.68
18,papaya,unknown,550.0,10.8,20.7,0.8
5,pear,unknown,183.0,6.9,8.9,0.76
29,passion_fruit,unknown,32.0,4.6,5.6,0.61
18,papaya,unknown,562.0,12.1,20.0,0.75
2,mandarin,clementine,70.0,5.8,4.0,0.81
6,peach,unknown,132.0,7.0,6.2,0.84
2,mandarin,clementine,82.0,6.7,4.9,0.75
23,grapefruit,unknown,451.0,11.9,12.1,0.73
28,persimmon,unknown,190.0,7.5,7.2,0.84
10,tomato,unknown,106.0,5.9,6.3,0.62
17,avocado,unknown,223.0,7.2,9.8,0.51
21,plum,unknown,71.0,6.4,6.2,0.75
3,orange,valencia,186.0,7.1,7.3,0.7
17,avocado,unknown,187.0,6.8,10.5,0.47
19,dragon_fruit,unknown,298.0,7.8,11.1,0.91
24,durian,unknown,2048.0,17.9,22.1,0.66
17,avocado,unknown,220.0,5.7,7.9,0.46
5,pear,unknown,145.0,8.1,8.6,0.71
1,apple,fuji,166.0,7.8,8.4,0.81
22,lime,unknown,51.0,5.1,5.3,0.53
19,dragon_fruit,unknown,326.0,7.1,11.1,0.84
6,peach,unknown,145.0,6.7,6.6,0.87
9,pomegranate,unknown,331.0,10.6,9.5,0.63
9,pomegranate,unknown,233.0,7.3,8.6,0.62
20,guava,unknown,132.0,8.5,7.0,0.58
11,strawberry,unknown,16.0,3.2,3.7,0.89
1,apple,fuji,180.0,8.3,5.3,0.81
26,lychee,unknown,21.0,3.2,3.4,0.86
16,cherry,unknown,12.0,2.0,2.5,0.99
7,mango,unknown,216.0,8.0,12.2,0.81
9,pomegranate,unknown,220.0,7.9,8.8,0.55
17,avocado,unknown,112.0,6.6,8.7,0.47
19,dragon_fruit,unknown,375.0,8.1,13.0,0.87
2,mandarin,clementine,73.0,5.3,4.6,0.76
26,lychee,unknown,28.0,3.1,3.1,0.83
8,banana,unknown,165.0,3.3,17.0,0.89
28,persimmon,unknown,173.0,8.8,6.7,0.83
1,apple,fuji,158.0,8.7,6.9,0.71
18,papaya,unknown,508.0,9.2,20.4,0.82
6,peach,unknown,137.0,6.4,6.8,0.86
15,kiwi,unknown,70.0,5.0,4.8,0.71
11,strawberry,unknown,23.0,2.8,3.6,0.88
15,kiwi,unknown,87.0,5.2,7.1,0.71
2,mandarin,clementine,81.0,6.1,4.5,0.77
26,lychee,unknown,18.0,3.4,3.1,0.82
11,strawberry,unknown,19.0,3.0,3.5,0.87
25,coconut,unknown,1812.0,16.2,18.1,0.59
22,lime,unknown,45.0,4.1,5.4,0.5
16,cherry,unknown,11.0,2.7,2.0,0.92
27,starfruit,unknown,107.0,6.0,8.5,0.67
14,pineapple,unknown,1287.0,13.5,21.5,0.7
10,tomato,unknown,92.0,5.8,5.8,0.72
23,grapefruit,unknown,384.0,11.3,11.3,0.79
5,pear,unknown,209.0,6.5,9.1,0.68
5,pear,unknown,178.0,6.7,7.8,0.69
2,mandarin,clementine,65.0,5.1,4.7,0.85
29,passion_fruit,unknown,29.0,4.4,5.4,0.68
19,dragon_fruit,unknown,359.0,9.6,11.9,0.95
23,grapefruit,unknown,351.0,9.7,11.7,0.72
15,kiwi,unknown,60.0,5.6,6.2,0.71
20,guava,unknown,147.0,6.8,7.1,0.54
9,pomegranate,unknown,323.0,8.8,8.6,0.57
19,dragon_fruit,unknown,337.0,9.4,12.4,0.87
2,mandarin,clementine,84.0,6.1,4.2,0.82
15,kiwi,unknown,64.0,4.8,7.1,0.74
14,pineapple,unknown,1066.0,13.1,20.8,0.76
27,starfruit,unknown,104.0,6.8,9.5,0.75
6,peach,unknown,163.0,7.3,6.6,0.92
19,dragon_fruit,unknown,428.0,9.5,12.4,0.93
29,passion_fruit,unknown,51.0,4.7,4.9,0.65
2,mandarin,clementine,92.0,6.1,4.4,0.87
16,cherry,unknown,8.0,2.7,2.3,0.9
16,cherry,unknown,9.0,2.4,2.2,0.95
22,lime,unknown,48.0,4.0,6.0,0.48
25,coconut,unknown,1359.0,13.4,17.6,0.58
6,peach,unknown,159.0,5.8,6.1,0.79
3,orange,valencia,133.0,7.3,6.9,0.77
14,pineapple,unknown,1312.0,13.5,20.6,0.8
2,mandarin,clementine,88.0,6.3,4.0,0.84
15,kiwi,unknown,70.0,5.2,5.9,0.66
4,lemon,meyer,110.0,6.7,7.4,0.7
20,guava,unknown,175.0,6.7,6.5,0.59
24,durian,unknown,1732.0,15.9,25.1,0.67
4,lemon,meyer,142.0,6.4,8.8,0.64
29,passion_fruit,unknown,52.0,4.8,5.2,0.65
29,passion_fruit,unknown,46.0,5.5,5.7,0.6
14,pineapple,unknown,1384.0,13.1,16.0,0.71
18,papaya,unknown,444.0,9.4,19.7,0.74
28,persimmon,unknown,188.0,6.4,5.9,0.85
12,grape,unknown,8.0,2.0,2.0,0.57
18,papaya,unknown,496.0,11.3,18.8,0.79
9,pomegranate,unknown,314.0,8.6,10.4,0.61
10,tomato,unknown,123.0,6.4,4.9,0.63
30,apricot,unknown,47.0,4.2,4.1,0.76
20,guava,unknown,110.0,6.8,6.0,0.59
13,watermelon,unknown,3440.0,17.4,25.5,0.58
12,grape,unknown,7.0,2.1,2.6,0.64
18,papaya,unknown,536.0,9.6,23.7,0.74
5,pear,unknown,200.0,7.5,8.3,0.75
10,tomato,unknown,76.0,6.4,5.1,0.66
12,grape,unknown,7.0,2.2,2.7,0.64
20,guava,unknown,135.0,6.3,6.7,0.62
18,papaya,unknown,466.0,9.1,18.5,0.83
9,pomegranate,unknown,284.0,8.4,8.5,0.56
21,plum,unknown,70.0,5.0,6.4,0.72
2,mandarin,clementine,88.0,6.6,4.1,0.82
23,grapefruit,unknown,334.0,12.5,11.1,0.8
4,lemon,meyer,132.0,6.3,7.5,0.77
23,grapefruit,unknown,453.0,13.3,11.8,0.74
26,lychee,unknown,27.0,3.9,3.6,0.85
5,pear,unknown,166.0,8.5,9.0,0.76
22,lime,unknown,60.0,3.8,5.1,0.55
22,lime,unknown,65.0,4.0,5.6,0.52
6,peach,unknown,142.0,8.0,8.0,0.83
16,cherry,unknown,9.0,2.6,1.8,0.92
8,banana,unknown,94.0,3.2,17.0,0.85
22,lime,unknown,40.0,4.6,5.4,0.5
1,apple,fuji,147.0,7.3,6.9,0.77
21,plum,unknown,59.0,5.1,4.7,0.68
18,papaya,unknown,529.0,9.3,20.8,0.8
19,dragon_fruit,unknown,341.0,8.8,11.9,0.86
25,coconut,unknown,1054.0,17.0,14.4,0.56
5,pear,unknown,175.0,7.3,9.8,0.72
24,durian,unknown,2047.0,15.9,24.3,0.68
1,apple,fuji,188.0,8.6,9.0,0.76
28,persimmon,unknown,185.0,7.5,5.7,0.85
21,plum,unknown,66.0,4.7,5.4,0.75
19,dragon_fruit,unknown,418.0,9.7,11.8,0.86
6,peach,unknown,162.0,6.9,5.7,0.89
29,passion_fruit,unknown,41.0,5.6,6.1,0.69
4,lemon,meyer,114.0,7.9,9.4,0.69
2,mandarin,clementine,88.0,6.4,4.2,0.78
12,grape,unknown,8.0,1.9,2.4,0.62
9,pomegranate,unknown,272.0,7.9,9.3,0.58
17,avocado,unknown,135.0,6.1,10.3,0.49
30,apricot,unknown,42.0,4.7,4.6,0.74
1,apple,fuji,216.0,6.8,8.0,0.77
13,watermelon,unknown,1978.0,20.2,31.2,0.56
4,lemon,meyer,128.0,5.8,9.2,0.7
5,pear,unknown,196.0,6.7,10.0,0.76
11,strawberry,unknown,22.0,2.8,3.7,0.96
2,mandarin,clementine,76.0,6.4,4.3,0.81
25,coconut,unknown,1230.0,15.3,17.5,0.6
28,persimmon,unknown,186.0,8.7,6.3,0.82
11,strawberry,unknown,19.0,2.7,4.1,1.0
16,cherry,unknown,8.0,2.4,2.4,0.97
19,dragon_fruit,unknown,345.0,8.1,12.4,0.9
12,grape,unknown,8.0,1.9,2.5,0.56
12,grape,unknown,8.0,2.2,2.6,0.62
25,coconut,unknown,1291.0,13.2,17.4,0.54
7,mango,unknown,300.0,8.0,11.4,0.78
4,lemon,meyer,121.0,7.4,7.1,0.78
20,guava,unknown,204.0,7.2,7.2,0.6
1,apple,fuji,229.0,7.0,8.6,0.79
30,apricot,unknown,44.0,4.2,4.7,0.77
10,tomato,unknown,106.0,6.6,5.2,0.69
19,dragon_fruit,unknown,420.0,8.5,15.4,0.83
23,grapefruit,unknown,517.0,10.6,10.1,0.74
7,mango,unknown,263.0,8.1,13.4,0.81
30,apricot,unknown,43.0,3.8,4.6,0.84
8,banana,unknown,122.0,3.4,15.7,0.94
2,mandarin,clementine,74.0,6.7,5.0,0.76
19,dragon_fruit,unknown,373.0,9.0,11.3,0.9
29,passion_fruit,unknown,42.0,5.2,5.1,0.66
15,kiwi,unknown,66.0,4.5,6.7,0.66
12,grape,unknown,7.0,2.0,2.4,0.59
23,grapefruit,unknown,334.0,9.4,12.6,0.73
15,kiwi,unknown,66.0,5.0,6.5,0.75
2,mandarin,clementine,84.0,6.3,5.0,0.74
27,starfruit,unknown,85.0,6.6,11.2,0.75
23,grapefruit,unknown,399.0,9.9,10.9,0.67
17,avocado,unknown,146.0,6.3,8.8,0.48
14,pineapple,unknown,1641.0,13.9,20.3,0.76
20,guava,unknown,136.0,5.8,7.3,0.62
1,apple,fuji,168.0,7.3,7.3,0.8
13,watermelon,unknown,2441.0,18.1,30.3,0.52
18,papaya,unknown,409.0,11.5,20.5,0.75
30,apricot,unknown,55.0,3.9,4.9,0.83
3,orange,valencia,155.0,8.0,6.9,0.79
4,lemon,meyer,133.0,5.0,8.6,0.75
2,mandarin,clementine,100.0,5.8,5.0,0.87
3,orange,valencia,184.0,7.2,6.8,0.82
29,passion_fruit,unknown,41.0,4.9,4.4,0.71
19,dragon_fruit,unknown,279.0,8.4,13.2,0.91
28,persimmon,unknown,206.0,5.8,6.2,0.74
22,lime,unknown,73.0,4.4,5.2,0.43
25,coconut,unknown,1296.0,13.4,20.2,0.56
12,grape,unknown,8.0,2.1,2.5,0.62
6,peach,unknown,133.0,6.5,6.7,0.82
4,lemon,meyer,110.0,6.6,9.7,0.71
20,guava,unknown,175.0,6.2,5.6,0.58
10,tomato,unknown,118.0,6.0,5.2,0.66
22,lime,unknown,44.0,4.4,5.1,0.52
7,mango,unknown,216.0,8.0,13.3,0.83
13,watermelon,unknown,2877.0,19.9,32.5,0.45
13,watermelon,unknown,2753.0,20.9,26.7,0.59
18,papaya,unknown,545.0,10.5,19.2,0.69
11,strawberry,unknown,16.0,3.2,4.8,1.0
7,mango,unknown,216.0,9.2,13.4,0.77
27,starfruit,unknown,103.0,6.0,9.5,0.73
9,pomegranate,unknown,238.0,8.5,9.8,0.65
25,coconut,unknown,1173.0,16.8,17.4,0.6
30,apricot,unknown,49.0,4.1,4.2,0.79
12,grape,unknown,7.0,2.1,2.4,0.66
27,starfruit,unknown,103.0,7.2,9.5,0.72
3,orange,valencia,167.0,7.8,6.5,0.68
14,pineapple,unknown,1685.0,12.7,21.1,0.78
27,starfruit,unknown,71.0,6.6,9.1,0.74
21,plum,unknown,58.0,5.1,4.2,0.68
8,banana,unknown,93.0,3.6,14.8,0.84
6,peach,unknown,120.0,7.0,7.2,0.92
26,lychee,unknown,23.0,2.9,2.8,0.81
18,papaya,unknown,389.0,10.8,22.3,0.7
22,lime,unknown,56.0,4.5,5.6,0.48
27,starfruit,unknown,85.0,5.5,9.8,0.69
4,lemon,meyer,120.0,5.2,9.6,0.72
10,tomato,unknown,94.0,5.4,6.1,0.59
29,passion_fruit,unknown,46.0,4.5,5.6,0.64
8,banana,unknown,138.0,3.4,20.9,0.89
26,lychee,unknown,19.0,3.8,3.6,0.83
2,mandarin,clementine,88.0,5.3,3.6,0.7
24,durian,unknown,1832.0,17.1,23.3,0.62
26,lychee,unknown,31.0,3.6,3.7,0.8
15,kiwi,unknown,59.0,5.2,5.8,0.73
10,tomato,unknown,131.0,6.2,5.2,0.65
16,cherry,unknown,11.0,2.4,2.1,0.92
20,guava,unknown,187.0,7.0,7.2,0.59
8,banana,unknown,120.0,3.5,18.3,0.89
28,persimmon,unknown,231.0,6.8,6.0,0.84
9,pomegranate,unknown,371.0,9.1,9.9,0.65
15,kiwi,unknown,70.0,5.7,7.3,0.71
20,guava,unknown,175.0,5.3,6.0,0.62
20,guava,unknown,153.0,7.9,6.7,0.57
18,papaya,unknown,541.0,11.2,16.6,0.76
14,pineapple,unknown,1711.0,14.2,19.8,0.74
19,dragon_fruit,unknown,341.0,8.8,12.3,0.94
13,watermelon,unknown,3005.0,16.3,34.8,0.58
12,grape,unknown,9.0,2.1,2.2,0.56
23,grapefruit,unknown,396.0,11.8,11.5,0.72
6,peach,unknown,130.0,7.1,7.3,0.83
17,avocado,unknown,149.0,6.2,9.5,0.51
26,lychee,unknown,27.0,3.8,3.6,0.85
6,peach,unknown,143.0,6.1,7.0,0.77
23,grapefruit,unknown,281.0,10.0,8.8,0.73
21,plum,unknown,56.0,5.0,5.6,0.72
17,avocado,unknown,166.0,7.5,8.1,0.44
4,lemon,meyer,130.0,5.8,7.4,0.7
9,pomegranate,unknown,201.0,10.7,9.0,0.61
7,mango,unknown,266.0,8.4,12.0,0.82
13,watermelon,unknown,2342.0,18.8,39.2,0.49
7,mango,unknown,226.0,8.3,14.0,0.78
3,orange,valencia,172.0,6.4,6.7,0.76
11,strawberry,unknown,24.0,3.8,4.6,0.91
3,orange,valencia,132.0,6.9,8.1,0.75
1,apple,fuji,133.0,7.6,8.8,0.78
10,tomato,unknown,105.0,6.4,5.2,0.64
12,grape,unknown,8.0,2.3,3.0,0.6
14,pineapple,unknown,1089.0,12.9,19.5,0.7
3,orange,valencia,125.0,7.7,7.0,0.75
5,pear,unknown,163.0,6.4,9.4,0.73
26,lychee,unknown,29.0,3.5,3.4,0.84
16,cherry,unknown,10.0,2.2,2.0,0.91
23,grapefruit,unknown,415.0,11.0,12.3,0.64
11,strawberry,unknown,19.0,3.0,3.4,1.0
14,pineapple,unknown,1348.0,15.2,21.1,0.74
20,guava,unknown,127.0,5.6,5.7,0.53
2,mandarin,clementine,105.0,5.7,4.6,0.74
24,durian,unknown,1893.0,17.6,21.4,0.64
6,peach,unknown,126.0,6.2,5.9,0.81
26,lychee,unknown,24.0,3.9,3.6,0.9
28,persimmon,unknown,138.0,8.1,6.6,0.87
30,apricot,unknown,35.0,4.4,4.4,0.82
5,pear,unknown,199.0,6.8,8.8,0.78
27,starfruit,unknown,101.0,5.6,9.4,0.69
21,plum,unknown,54.0,5.1,5.2,0.72
30,apricot,unknown,32.0,3.9,4.6,0.86
26,lychee,unknown,25.0,3.7,3.5,0.81
26,lychee,unknown,28.0,3.7,3.7,0.85
30,apricot,unknown,43.0,3.9,4.2,0.69
5,pear,unknown,212.0,6.7,10.6,0.75
11,strawberry,unknown,20.0,2.2,3.9,0.97
28,persimmon,unknown,174.0,5.5,5.1,0.85
13,watermelon,unknown,2399.0,21.2,29.3,0.49
3,orange,valencia,111.0,7.8,8.0,0.75
5,pear,unknown,167.0,6.5,10.4,0.72
3,orange,valencia,166.0,6.3,7.4,0.78
3,orange,valencia,150.0,7.5,6.7,0.71
24,durian,unknown,2556.0,20.7,24.3,0.6
25,coconut,unknown,1016.0,14.7,23.4,0.59
24,durian,unknown,1887.0,16.9,24.0,0.66
25,coconut,unknown,1042.0,17.3,18.5,0.62
25,coconut,unknown,1010.0,14.3,19.2,0.57
30,apricot,unknown,48.0,3.0,4.6,0.8
15,kiwi,unknown,65.0,4.7,6.3,0.7
12,grape,unknown,9.0,2.2,2.4,0.6
3,orange,valencia,163.0,7.4,8.1,0.83
5,pear,unknown,179.0,7.4,8.5,0.7
23,grapefruit,unknown,405.0,11.3,11.1,0.82
22,lime,unknown,55.0,4.7,4.8,0.53
17,avocado,unknown,193.0,5.7,9.8,0.55
16,cherry,unknown,8.0,2.8,2.5,0.97
6,peach,unknown,144.0,6.6,6.8,0.84
21,plum,unknown,60.0,4.4,5.3,0.74
4,lemon,meyer,151.0,5.8,8.2,0.74
18,papaya,unknown,575.0,11.4,20.5,0.71
25,coconut,unknown,1129.0,15.4,14.0,0.62
30,apricot,unknown,39.0,3.8,4.6,0.8
12,grape,unknown,8.0,2.0,1.8,0.59
5,pear,unknown,218.0,6.7,8.8,0.73
6,peach,unknown,150.0,7.1,7.6,0.82
27,starfruit,unknown,84.0,5.1,11.6,0.67
20,guava,unknown,132.0,7.2,6.7,0.56
24,durian,unknown,2300.0,17.3,23.6,0.65
2,mandarin,clementine,70.0,7.0,5.4,0.83
25,coconut,unknown,1027.0,14.6,18.1,0.58
14,pineapple,unknown,1394.0,13.8,17.4,0.67
5,pear,unknown,179.0,7.8,9.9,0.72
25,coconut,unknown,1514.0,14.8,17.9,0.59
3,orange,valencia,188.0,8.0,7.7,0.78
30,apricot,unknown,49.0,4.3,3.2,0.93
5,pear,unknown,158.0,5.9,9.8,0.75
18,papaya,unknown,539.0,7.2,18.6,0.75
18,papaya,unknown,607.0,8.9,18.6,0.74
6,peach,unknown,141.0,6.9,7.7,0.84
28,persimmon,unknown,185.0,7.9,5.9,0.8
18,papaya,unknown,663.0,10.2,18.2,0.82
4,lemon,meyer,124.0,6.0,7.5,0.72
4,lemon,meyer,123.0,5.6,9.6,0.82
1,apple,fuji,206.0,6.6,7.8,0.8
17,avocado,unknown,165.0,7.2,9.1,0.49
24,durian,unknown,2170.0,21.1,22.9,0.67
12,grape,unknown,8.0,2.1,2.3,0.62
10,tomato,unknown,113.0,4.6,5.4,0.65
29,passion_fruit,unknown,43.0,4.7,5.1,0.59
7,mango,unknown,205.0,7.6,13.0,0.82
26,lychee,unknown,30.0,3.3,3.9,0.82
13,watermelon,unknown,2413.0,18.1,28.3,0.56
5,pear,unknown,193.0,6.8,8.9,0.73
16,cherry,unknown,10.0,2.9,2.1,0.97
18,papaya,unknown,517.0,9.2,18.6,0.78
21,plum,unknown,66.0,4.8,4.7,0.76
19,dragon_fruit,unknown,311.0,11.4,12.9,0.87
21,plum,unknown,62.0,4.9,5.1,0.7
7,mango,unknown,337.0,7.1,11.3,0.87
19,dragon_fruit,unknown,359.0,8.5,12.1,0.92
23,grapefruit,unknown,408.0,10.8,9.2,0.76
3,orange,valencia,132.0,7.5,8.2,0.79
25,coconut,unknown,1234.0,17.2,17.6,0.61
26,lychee,unknown,21.0,3.6,3.5,0.86
25,coconut,unknown,1058.0,15.3,21.6,0.59
17,avocado,unknown,184.0,6.4,9.8,0.52
24,durian,unknown,2369.0,16.4,27.9,0.63
21,plum,unknown,59.0,4.9,4.7,0.69
1,apple,fuji,136.0,7.0,7.2,0.72
5,pear,unknown,184.0,8.4,8.6,0.78
11,strawberry,unknown,20.0,2.7,4.3,0.83
20,guava,unknown,108.0,7.6,6.6,0.56
23,grapefruit,unknown,378.0,10.0,10.7,0.72
22,lime,unknown,62.0,3.9,5.1,0.5
6,peach,unknown,112.0,7.4,7.0,0.86
7,mango,unknown,259.0,7.8,10.6,0.82
27,starfruit,unknown,89.0,5.3,10.5,0.73
18,papaya,unknown,562.0,9.4,18.2,0.79
30,apricot,unknown,47.0,4.2,3.9,0.72
16,cherry,unknown,10.0,2.4,2.2,0.99
6,peach,unknown,118.0,7.6,6.5,0.8
16,cherry,unknown,12.0,2.2,2.6,0.96
27,starfruit,unknown,106.0,6.3,10.4,0.67
28,persimmon,unknown,152.0,6.0,7.1,0.82
22,lime,unknown,65.0,5.8,4.9,0.59
12,grape,unknown,9.0,1.8,2.6,0.61
12,grape,unknown,6.0,2.0,2.4,0.56
2,mandarin,clementine,80.0,6.4,4.5,0.89
20,guava,unknown,158.0,6.5,6.1,0.65
22,lime,unknown,54.0,5.1,4.7,0.52
10,tomato,unknown,94.0,5.8,5.6,0.71
16,cherry,unknown,10.0,2.8,1.9,0.98
13,watermelon,unknown,2486.0,17.3,31.4,0.52
23,grapefruit,unknown,386.0,10.6,10.3,0.72
15,kiwi,unknown,84.0,4.2,6.4,0.63
8,banana,unknown,133.0,3.9,19.8,0.9
8,banana,unknown,111.0,3.4,16.1,0.85
30,apricot,unknown,40.0,3.6,4.8,0.76
3,orange,valencia,193.0,7.4,6.4,0.78
22,lime,unknown,60.0,5.1,4.8,0.45
4,lemon,meyer,135.0,6.1,7.2,0.67
12,grape,unknown,7.0,1.9,2.7,0.56
19,dragon_fruit,unknown,298.0,7.7,9.9,0.93
23,grapefruit,unknown,419.0,10.5,10.4,0.81
24,durian,unknown,1998.0,20.4,26.3,0.67
28,persimmon,unknown,194.0,7.9,6.1,0.76
5,pear,unknown,169.0,6.8,9.9,0.74
6,peach,unknown,159.0,7.4,6.7,0.86
12,grape,unknown,6.0,2.0,2.7,0.58
27,starfruit,unknown,100.0,5.7,11.1,0.81
10,tomato,unknown,83.0,6.4,4.7,0.65
8,banana,unknown,141.0,3.3,21.0,0.81
24,durian,unknown,2146.0,18.8,18.8,0.66
26,lychee,unknown,29.0,3.4,3.0,0.92
7,mango,unknown,213.0,8.1,13.1,0.89
30,apricot,unknown,49.0,3.6,4.9,0.75
28,persimmon,unknown,164.0,7.4,6.7,0.81
5,pear,unknown,230.0,6.8,8.0,0.75
11,strawberry,unknown,18.0,2.5,3.4,0.9
19,dragon_fruit,unknown,275.0,9.7,12.7,0.86
27,starfruit,unknown,85.0,5.6,10.7,0.76
25,coconut,unknown,1360.0,14.1,15.3,0.71
28,persimmon,unknown,237.0,7.3,5.2,0.79
5,pear,unknown,199.0,7.1,9.4,0.72
24,durian,unknown,1753.0,18.5,26.2,0.71
16,cherry,unknown,11.0,2.3,1.8,0.95
10,tomato,unknown,104.0,6.2,5.9,0.58
26,lychee,unknown,26.0,3.2,3.3,0.87
26,lychee,unknown,25.0,3.0,3.4,0.92
11,strawberry,unknown,21.0,3.3,3.3,0.87
28,persimmon,unknown,148.0,6.1,5.7,0.83
8,banana,unknown,111.0,3.5,19.7,0.88
28,persimmon,unknown,210.0,7.4,5.9,0.82
5,pear,unknown,221.0,6.5,8.6,0.72
19,dragon_fruit,unknown,381.0,9.3,11.4,0.88
17,avocado,unknown,159.0,6.3,9.2,0.56
28,persimmon,unknown,196.0,7.6,5.5,0.86
20,guava,unknown,161.0,5.4,6.8,0.61
24,durian,unknown,2060.0,15.7,24.1,0.69
18,papaya,unknown,489.0,9.8,19.3,0.83
10,tomato,unknown,100.0,6.4,5.1,0.68
25,coconut,unknown,1019.0,15.0,17.2,0.57
22,lime,unknown,65.0,4.9,5.2,0.55
16,cherry,unknown,11.0,3.1,2.4,0.92
13,watermelon,unknown,2233.0,21.3,27.9,0.64
21,plum,unknown,60.0,5.8,5.2,0.7
